34.643,-86.8168,al,madison
34.7782,-86.7442,al,madison
34.7108,-86.7425,al,madison
34.8618,-86.5789,al,meridianville
34.5494,-86.3961,al,new hope
34.9,-86.4487,al,new market
34.789,-86.5719,al,normal
34.6215,-86.4644,al,owens cross roads
34.7698,-86.4808,al,ryland
34.9116,-86.7,al,toney
34.7269,-86.5673,al,huntsville
34.6679,-86.5603,al,huntsville
34.6205,-86.551,al,huntsville
34.7284,-86.5853,al,huntsville
34.7059,-86.6165,al,huntsville
34.7448,-86.6704,al,huntsville
34.734,-86.5229,al,huntsville
34.6845,-86.6538,al,huntsville
34.734,-86.5229,al,huntsville
34.7784,-86.6091,al,huntsville
34.7789,-86.5438,al,huntsville
34.734,-86.5229,al,huntsville
34.734,-86.5229,al,huntsville
34.734,-86.5229,al,huntsville
34.734,-86.5229,al,huntsville
34.7389,-86.6249,al,huntsville
34.6583,-86.7295,al,huntsville
34.7304,-86.5861,al,huntsville
34.734,-86.5229,al,huntsville
34.7304,-86.5861,al,huntsville
34.7543,-86.6546,al,huntsville
34.734,-86.5229,al,huntsville
34.734,-86.5229,al,huntsville
34.7339,-86.6456,al,huntsville
32.4908,-87.8397,al,demopolis
32.0672,-87.7454,al,dixons mills
32.4233,-87.6181,al,faunsdale
32.414,-87.8986,al,jefferson
32.3053,-87.7954,al,linden
32.1419,-87.6998,al,magnolia
32.2516,-87.9494,al,myrtlewood
32.1129,-87.9881,al,nanafalia
32.0773,-87.9228,al,sweet water
32.2538,-87.5974,al,thomaston
34.1649,-87.7396,al,bear creek
34.0377,-87.7563,al,brilliant
33.9676,-87.9024,al,guin
34.2678,-87.8608,al,hackleburg
34.1534,-88.0085,al,hamilton
33.9303,-87.7972,al,winfield
